customer_id,transaction_date,transaction_amount,discount_amount,transaction_quantity,transaction_duration,transaction_type
C0017,2024-03-13,753.67,170.45,3,54.74,subscription
C0036,2024-03-13,866.84,163.81,4,6.99,refund
C0006,2024-03-13,68.88,0.07,1,51.58,purchase
C0005,2024-03-13,608.79,70.76,8,41.79,subscription
C0004,2024-03-13,949.04,101.16,9,45.14,subscription
C0039,2024-03-13,484.23,87.06,5,45.6,refund
C0011,2024-03-13,413.81,34.71,5,45.04,subscription
C0022,2024-03-13,762.41,71.5,8,56.24,subscription
C0053,2024-03-13,259.15,33.4,5,55.78,purchase
C0081,2024-03-13,680.0,150.2,7,32.71,refund
C0067,2024-03-13,915.44,59.52,5,6.83,purchase
C0068,2024-03-13,610.75,136.54,6,35.32,subscription
C0010,2024-03-13,576.4,31.26,2,14.96,refund
C0024,2024-03-13,595.07,78.47,4,36.98,purchase
C0030,2024-03-13,863.98,246.7,1,27.91,purchase
C0027,2024-03-13,250.92,3.02,5,51.85,refund
C0079,2024-03-13,339.97,50.17,1,55.48,refund
C0047,2024-03-13,121.44,28.82,1,25.24,refund
C0048,2024-03-13,679.01,53.2,2,31.16,purchase
C0004,2024-03-13,997.27,8.98,1,39.24,purchase
C0043,2024-03-13,723.62,54.48,3,11.6,subscription
C0053,2024-03-13,61.45,9.98,2,56.44,refund
C0049,2024-03-13,421.68,112.37,6,50.29,subscription
C0043,2024-03-13,317.9,84.49,9,45.44,refund
C0030,2024-03-13,540.3,135.53,9,53.08,refund
C0023,2024-03-13,517.05,50.8,8,50.14,purchase
C0031,2024-03-13,407.3,13.95,8,55.95,refund
C0012,2024-03-13,76.75,10.7,8,25.77,refund
C0071,2024-03-13,871.07,190.89,6,16.87,refund
C0078,2024-03-13,444.0,132.7,1,35.08,refund
C0064,2024-03-13,395.47,75.1,9,56.94,subscription
C0097,2024-03-13,996.46,100.16,7,54.24,purchase
C0096,2024-03-13,329.06,75.7,8,29.34,purchase
C0039,2024-03-13,284.39,19.14,3,14.29,purchase
C0078,2024-03-13,806.05,103.0,3,45.16,purchase
C0069,2024-03-13,967.5,36.08,5,30.2,subscription
C0009,2024-03-13,460.81,76.55,7,12.13,purchase
C0033,2024-03-13,399.99,87.54,5,55.21,refund
C0029,2024-03-13,77.7,13.94,8,41.28,refund
C0050,2024-03-13,551.27,92.11,7,8.88,purchase
C0033,2024-03-13,830.2,20.12,1,52.75,refund
C0042,2024-03-13,44.44,10.57,4,5.02,refund
C0097,2024-03-13,449.97,134.26,8,9.52,refund
C0012,2024-03-13,971.46,229.16,8,20.32,purchase
C0097,2024-03-13,759.97,164.76,3,41.52,subscription
C0031,2024-03-13,761.46,212.37,6,39.9,subscription
C0047,2024-03-13,118.37,13.91,4,17.0,purchase
C0094,2024-03-13,357.13,98.13,5,57.24,refund
C0025,2024-03-14,269.2,65.55,6,15.14,subscription
C0056,2024-03-14,689.37,7.07,8,23.93,subscription
C0021,2024-03-14,387.45,58.23,2,46.92,purchase
C0027,2024-03-14,993.03,170.04,1,34.28,subscription
C0082,2024-03-14,575.38,105.52,5,26.98,refund
C0023,2024-03-14,709.82,92.42,8,25.68,refund
C0067,2024-03-14,422.53,48.86,6,51.31,subscription
C0022,2024-03-14,579.28,46.98,6,36.1,subscription
C0028,2024-03-14,18.22,5.3,9,58.14,purchase
C0023,2024-03-14,328.47,45.87,6,10.85,subscription
C0063,2024-03-14,501.2,121.96,1,6.15,refund
C0009,2024-03-14,612.99,148.46,8,9.73,purchase
C0083,2024-03-14,863.31,141.64,4,55.84,refund
C0060,2024-03-14,656.29,45.71,7,52.04,refund
C0010,2024-03-14,679.51,203.08,8,51.07,subscription
C0068,2024-03-14,513.49,12.7,4,23.88,subscription
C0063,2024-03-14,53.09,0.21,2,9.07,refund
C0038,2024-03-14,588.51,65.25,5,41.77,subscription
C0078,2024-03-14,442.41,98.28,1,7.17,subscription
C0074,2024-03-14,42.13,2.98,5,26.95,purchase
C0098,2024-03-14,174.12,49.4,9,41.8,purchase
C0058,2024-03-14,482.64,87.14,2,27.08,purchase
C0005,2024-03-14,695.97,201.46,5,10.91,purchase
C0018,2024-03-14,514.64,65.22,9,38.48,refund
C0073,2024-03-14,692.86,123.44,9,13.28,purchase
C0004,2024-03-14,948.0,68.55,7,12.82,refund
C0060,2024-03-14,931.59,25.02,9,47.51,refund
C0016,2024-03-14,284.22,20.65,1,32.71,refund
C0089,2024-03-14,25.31,0.87,6,33.12,purchase
C0026,2024-03-14,321.38,75.92,4,17.84,purchase
C0071,2024-03-14,915.89,83.49,3,35.29,purchase
C0071,2024-03-14,304.27,69.04,5,19.06,subscription
C0096,2024-03-14,137.89,31.23,6,5.51,purchase
C0036,2024-03-14,742.44,78.94,2,8.53,subscription
C0005,2024-03-14,287.5,1.12,7,30.19,refund
C0015,2024-03-14,90.86,5.93,6,50.74,refund
C0093,2024-03-14,417.07,103.32,4,44.41,refund
C0008,2024-03-14,349.1,23.81,7,30.41,purchase
C0031,2024-03-14,250.77,55.48,4,49.47,purchase
C0089,2024-03-14,382.77,37.82,2,57.54,refund
C0070,2024-03-14,569.56,68.98,4,36.91,subscription
C0084,2024-03-14,125.38,29.08,9,25.36,purchase
C0062,2024-03-14,67.02,3.4,5,42.89,refund
C0045,2024-03-14,674.09,73.29,4,43.92,purchase
C0036,2024-03-14,246.46,70.19,1,6.93,subscription
C0100,2024-03-14,605.22,26.04,6,47.44,purchase
C0019,2024-03-14,993.55,149.82,5,51.75,subscription
C0012,2024-03-14,503.17,37.12,7,49.14,subscription
C0075,2024-03-14,951.48,29.95,2,31.73,refund
C0016,2024-03-15,914.28,75.58,5,56.5,subscription
C0061,2024-03-15,910.33,139.42,1,40.34,purchase
C0078,2024-03-15,700.5,10.98,7,33.18,purchase
C0060,2024-03-15,626.15,80.96,6,38.22,refund
C0034,2024-03-15,518.62,2.91,7,39.07,refund
C0093,2024-03-15,454.55,32.38,1,47.54,purchase
C0099,2024-03-15,111.56,24.49,9,53.88,refund
C0028,2024-03-15,733.56,81.25,7,53.89,subscription
C0080,2024-03-15,267.01,51.0,1,25.91,refund
C0040,2024-03-15,57.92,2.82,2,29.89,refund
C0089,2024-03-15,331.38,61.9,1,29.93,refund
C0011,2024-03-15,621.44,185.44,9,36.1,refund
C0013,2024-03-15,429.41,59.83,1,52.29,purchase
C0047,2024-03-15,862.55,7.52,8,42.57,purchase
C0082,2024-03-15,255.41,71.59,1,35.58,refund
C0098,2024-03-15,986.39,295.89,6,46.8,refund
C0080,2024-03-15,216.25,17.92,5,38.6,purchase
C0085,2024-03-15,357.18,74.31,4,51.3,purchase
C0046,2024-03-15,477.71,130.58,2,57.89,purchase
C0003,2024-03-15,590.21,136.9,3,27.56,refund
C0060,2024-03-15,618.29,89.07,1,14.92,purchase
C0009,2024-03-15,952.87,111.93,3,41.71,subscription
C0005,2024-03-15,571.6,136.1,7,12.42,subscription
C0088,2024-03-15,985.16,28.45,9,52.82,refund
C0049,2024-03-15,559.49,24.57,1,19.97,refund
C0030,2024-03-15,760.22,13.13,2,9.31,subscription
C0077,2024-03-15,260.3,27.42,2,57.52,subscription
C0044,2024-03-15,525.62,93.1,5,58.51,purchase
C0002,2024-03-15,691.3,191.28,6,14.36,subscription
C0076,2024-03-15,76.0,14.85,9,58.2,subscription
C0084,2024-03-15,824.36,130.99,4,32.39,subscription
C0099,2024-03-15,829.32,105.25,5,42.79,refund
C0069,2024-03-15,531.67,109.55,6,53.92,subscription
C0043,2024-03-15,175.8,19.99,4,47.42,subscription
C0058,2024-03-15,609.95,65.75,3,40.18,subscription
C0064,2024-03-15,969.02,218.95,2,36.77,purchase
C0026,2024-03-15,982.26,21.92,4,36.49,refund
C0072,2024-03-16,456.39,48.25,2,16.98,subscription
C0089,2024-03-16,428.7,36.88,5,26.44,purchase
C0092,2024-03-16,988.11,235.18,4,36.67,subscription
C0053,2024-03-16,289.83,15.99,2,36.53,subscription
C0094,2024-03-16,230.29,37.26,3,13.06,purchase
C0033,2024-03-16,954.5,34.9,6,23.55,purchase
C0048,2024-03-16,980.14,51.63,2,55.25,subscription
C0058,2024-03-16,28.98,6.72,6,7.41,refund
C0069,2024-03-16,443.83,96.03,3,14.08,purchase
C0087,2024-03-16,628.13,12.4,9,12.25,subscription
C0018,2024-03-16,127.94,26.85,4,58.68,subscription
C0071,2024-03-16,957.02,285.3,8,9.67,purchase
C0079,2024-03-16,264.2,26.05,9,53.31,refund
C0099,2024-03-16,837.65,11.79,2,7.01,subscription
C0036,2024-03-16,605.83,178.93,5,51.64,purchase
C0088,2024-03-16,978.38,292.78,4,15.79,refund
C0024,2024-03-16,932.26,192.85,2,5.38,purchase
C0002,2024-03-16,371.43,101.69,4,46.55,subscription
C0039,2024-03-16,389.09,110.22,6,55.07,subscription
C0009,2024-03-16,356.31,63.89,9,32.05,purchase
C0063,2024-03-16,554.22,69.36,7,13.71,purchase
C0020,2024-03-16,928.5,241.37,7,58.75,refund
C0044,2024-03-16,696.53,196.51,4,25.48,subscription
C0075,2024-03-16,975.22,38.57,1,30.95,purchase
C0057,2024-03-16,709.35,193.41,3,36.13,refund
C0037,2024-03-16,103.88,27.33,3,18.82,purchase
C0045,2024-03-16,633.64,149.43,7,45.55,refund
C0035,2024-03-16,151.36,4.59,2,36.52,purchase
C0090,2024-03-16,733.56,92.43,1,50.79,subscription
C0092,2024-03-16,648.1,149.92,9,5.62,subscription
C0042,2024-03-16,184.85,30.43,2,25.4,purchase
C0091,2024-03-16,394.96,5.62,4,55.09,purchase
C0099,2024-03-16,636.38,173.24,1,39.68,subscription
C0047,2024-03-16,380.23,84.33,1,30.17,purchase
C0097,2024-03-16,532.19,76.25,8,11.36,refund
C0060,2024-03-16,182.85,42.7,2,38.81,subscription
C0037,2024-03-16,488.71,32.27,8,53.27,purchase
C0015,2024-03-16,371.51,21.7,6,6.0,subscription
C0040,2024-03-17,109.46,18.21,6,44.21,subscription
C0072,2024-03-17,460.15,59.18,7,44.45,subscription
C0057,2024-03-17,505.69,148.92,5,56.24,purchase
C0010,2024-03-17,426.53,90.08,2,46.11,refund
C0090,2024-03-17,531.96,62.54,6,10.99,purchase
C0025,2024-03-17,35.5,8.21,7,37.49,subscription
C0024,2024-03-17,48.15,5.17,8,20.91,refund
C0010,2024-03-17,490.54,136.92,1,39.25,purchase
C0065,2024-03-17,120.61,10.19,2,35.04,subscription
C0003,2024-03-17,651.4,70.06,6,27.68,subscription
C0097,2024-03-17,724.76,187.4,7,28.49,subscription
C0091,2024-03-17,899.86,175.68,6,41.89,subscription
C0074,2024-03-17,669.11,162.49,3,22.19,subscription
C0084,2024-03-17,532.64,18.17,6,30.13,purchase
C0059,2024-03-17,766.58,133.6,7,35.46,refund
C0050,2024-03-17,805.8,228.22,3,17.19,purchase
C0083,2024-03-17,730.7,179.01,4,36.84,refund
C0018,2024-03-17,89.14,10.14,3,57.2,refund
C0054,2024-03-17,877.24,218.68,6,11.55,subscription
C0041,2024-03-17,627.2,121.25,8,56.1,refund
C0052,2024-03-17,81.24,8.22,1,32.38,subscription
C0017,2024-03-17,273.06,69.05,8,46.04,purchase
C0065,2024-03-17,552.62,97.78,1,16.13,refund
C0048,2024-03-17,232.02,6.85,7,55.86,refund
C0018,2024-03-17,844.52,112.97,8,14.57,subscription
C0076,2024-03-17,229.44,9.88,9,10.94,refund
C0083,2024-03-17,818.93,171.29,3,37.34,refund
C0061,2024-03-17,420.3,13.46,7,28.12,subscription
C0015,2024-03-17,497.1,126.34,7,30.38,refund
C0043,2024-03-17,910.4,28.67,2,21.36,refund
C0069,2024-03-17,308.57,17.43,6,23.46,purchase
C0075,2024-03-17,497.95,94.6,7,47.32,purchase
C0033,2024-03-17,319.27,2.48,7,42.53,subscription
C0001,2024-03-17,704.17,158.58,6,52.51,purchase
C0032,2024-03-17,787.27,152.92,7,23.31,purchase
C0067,2024-03-17,996.72,224.5,7,24.54,purchase
C0064,2024-03-17,848.81,14.41,1,10.69,refund
C0073,2024-03-17,659.23,23.12,8,23.35,purchase
C0077,2024-03-17,647.33,64.63,9,40.68,subscription
C0087,2024-03-17,676.87,13.18,8,54.83,purchase
C0002,2024-03-17,274.23,76.47,3,34.14,refund
C0034,2024-03-17,655.56,145.05,8,39.55,refund
C0082,2024-03-17,822.62,142.43,4,7.21,subscription
C0064,2024-03-18,30.02,6.04,2,13.8,refund
C0099,2024-03-18,941.14,73.2,4,35.64,subscription
C0010,2024-03-18,61.84,18.41,5,24.38,subscription
C0042,2024-03-18,267.74,39.32,6,25.92,subscription
C0072,2024-03-18,585.71,85.52,7,34.86,subscription
C0049,2024-03-18,609.7,75.12,2,39.04,refund
C0066,2024-03-18,767.9,192.46,6,33.97,purchase
C0084,2024-03-18,212.99,16.07,4,17.58,refund
C0094,2024-03-18,464.02,97.03,1,53.65,purchase
C0020,2024-03-18,240.54,21.89,9,11.11,purchase
C0038,2024-03-18,841.46,163.52,4,39.97,subscription
C0045,2024-03-18,445.73,33.83,9,56.21,subscription
C0037,2024-03-18,681.29,139.91,8,29.36,refund
C0047,2024-03-18,657.8,63.81,3,46.39,purchase
C0027,2024-03-18,146.47,22.3,4,24.24,purchase
C0079,2024-03-18,99.58,14.5,4,46.98,subscription
C0027,2024-03-18,811.55,9.98,7,45.18,subscription
C0013,2024-03-18,565.3,113.21,6,18.45,purchase
C0064,2024-03-18,452.44,127.82,7,28.88,subscription
C0006,2024-03-18,178.7,46.77,7,39.86,refund
C0054,2024-03-18,483.38,111.37,3,15.56,purchase
C0077,2024-03-18,698.13,113.48,8,14.16,purchase
C0062,2024-03-18,188.24,24.24,7,30.17,purchase
C0001,2024-03-18,462.22,73.64,3,30.37,refund
C0040,2024-03-18,799.97,28.35,3,51.87,refund
C0007,2024-03-18,936.51,248.1,3,12.61,refund
C0007,2024-03-18,177.59,15.47,2,24.03,purchase
C0071,2024-03-18,844.87,243.88,5,45.32,purchase
C0047,2024-03-18,831.91,62.88,9,27.1,refund
C0093,2024-03-18,302.42,1.94,2,54.81,subscription
C0028,2024-03-18,624.09,55.1,4,37.24,refund
C0003,2024-03-18,902.63,157.2,2,37.27,refund
C0028,2024-03-18,583.84,19.49,3,18.05,purchase
C0008,2024-03-18,799.01,146.05,4,33.16,subscription
C0038,2024-03-18,473.76,89.1,1,38.0,subscription
C0098,2024-03-18,304.09,78.62,2,27.64,subscription
C0007,2024-03-18,549.72,98.04,6,24.34,refund
C0020,2024-03-18,320.05,17.17,9,51.23,subscription
C0035,2024-03-18,332.25,70.51,9,23.84,subscription
C0065,2024-03-18,301.82,77.83,3,51.51,purchase
C0084,2024-03-18,359.61,102.51,4,5.61,refund
C0067,2024-03-18,576.12,3.17,6,17.61,purchase
C0052,2024-03-18,461.05,110.62,7,37.79,refund
C0025,2024-03-18,833.72,1.19,2,52.77,purchase
C0032,2024-03-18,78.81,22.98,9,35.94,refund
C0073,2024-03-18,307.56,73.57,6,19.66,refund
C0002,2024-03-19,868.48,218.29,7,30.38,purchase
C0038,2024-03-19,880.79,230.04,9,35.81,purchase
C0066,2024-03-19,326.28,28.27,8,27.41,subscription
C0058,2024-03-19,47.54,6.52,4,38.99,refund
C0047,2024-03-19,240.34,28.41,2,45.08,refund
C0030,2024-03-19,509.64,90.73,9,53.01,purchase
C0071,2024-03-19,50.31,1.37,3,39.24,refund
C0071,2024-03-19,266.88,68.01,9,36.92,subscription
C0021,2024-03-19,181.98,3.46,3,35.44,purchase
C0082,2024-03-19,827.55,43.84,6,19.51,subscription
C0032,2024-03-19,191.86,25.82,1,9.87,subscription
C0075,2024-03-19,430.09,50.21,4,14.06,subscription
C0041,2024-03-19,387.76,85.55,4,22.73,subscription
C0084,2024-03-19,339.98,38.39,9,42.42,refund
C0054,2024-03-19,462.54,41.74,9,49.58,subscription
C0070,2024-03-19,444.11,86.74,4,15.33,subscription
C0023,2024-03-19,820.6,62.16,7,29.52,subscription
C0056,2024-03-19,53.16,1.5,2,5.52,refund
C0084,2024-03-19,29.32,0.38,3,58.93,refund
C0033,2024-03-19,471.64,121.78,4,15.64,subscription
C0087,2024-03-19,107.85,29.37,6,54.25,purchase
C0009,2024-03-19,544.44,100.33,3,51.35,purchase
C0085,2024-03-19,826.51,36.64,6,40.56,purchase
C0090,2024-03-19,417.37,43.26,6,47.38,purchase
C0007,2024-03-19,790.42,146.06,2,34.4,refund
C0023,2024-03-19,178.59,1.18,4,34.5,subscription
C0075,2024-03-19,838.03,114.24,8,34.37,subscription
C0059,2024-03-19,459.52,67.93,4,40.42,subscription
C0027,2024-03-19,156.92,20.45,4,32.73,subscription
C0015,2024-03-19,647.98,5.29,4,41.82,subscription
C0032,2024-03-19,598.38,106.95,6,47.67,refund
C0005,2024-03-19,271.66,23.41,5,52.85,subscription
C0082,2024-03-19,75.9,14.76,2,25.65,refund
C0098,2024-03-19,586.33,119.78,8,34.44,refund
C0012,2024-03-19,875.06,131.74,6,27.57,subscription
C0025,2024-03-19,650.78,72.91,3,32.72,refund
C0059,2024-03-19,878.16,18.68,5,16.82,subscription
C0052,2024-03-19,111.27,23.48,5,44.96,purchase
C0099,2024-03-19,59.14,14.39,4,24.24,subscription
C0027,2024-03-19,612.64,170.37,6,13.44,subscription
C0048,2024-03-19,881.85,240.4,4,46.96,refund
C0042,2024-03-19,517.12,64.04,3,32.4,refund
C0040,2024-03-19,231.05,47.56,2,55.62,subscription
C0008,2024-03-19,457.57,135.32,6,26.3,refund
C0005,2024-03-19,906.04,221.47,8,56.8,subscription
C0031,2024-03-19,361.74,17.84,7,25.04,subscription
C0058,2024-03-19,341.87,6.85,5,43.37,refund
C0014,2024-03-19,887.89,64.17,9,33.1,purchase
C0036,2024-03-20,348.13,100.19,8,35.17,subscription
C0079,2024-03-20,183.28,51.08,1,42.25,subscription
C0100,2024-03-20,665.09,43.72,7,31.66,refund
C0011,2024-03-20,793.17,84.45,2,51.79,subscription
C0027,2024-03-20,772.46,51.67,7,18.39,subscription
C0015,2024-03-20,265.19,31.33,8,52.97,purchase
C0015,2024-03-20,124.4,31.22,1,50.08,refund
C0044,2024-03-20,289.49,83.81,8,48.1,subscription
C0065,2024-03-20,783.57,9.23,5,43.56,purchase
C0045,2024-03-20,296.05,12.75,2,52.91,subscription
C0085,2024-03-20,971.44,49.71,2,43.9,subscription
C0098,2024-03-20,875.37,8.0,2,16.52,purchase
C0065,2024-03-20,733.55,167.75,6,53.41,subscription
C0033,2024-03-20,422.56,100.05,1,56.46,refund
C0036,2024-03-20,567.45,98.51,4,30.55,subscription
C0093,2024-03-20,916.8,7.53,9,24.67,subscription
C0034,2024-03-20,220.98,18.1,9,21.36,refund
C0059,2024-03-20,641.33,183.64,1,45.9,subscription
C0095,2024-03-20,55.16,3.1,4,9.32,purchase
C0036,2024-03-20,985.8,1.97,5,50.57,refund
C0003,2024-03-20,513.76,68.17,5,15.95,purchase
C0025,2024-03-20,810.74,212.94,7,52.15,refund
C0031,2024-03-20,140.4,36.45,4,42.24,refund
C0080,2024-03-20,864.01,46.46,3,57.39,subscription
C0048,2024-03-20,974.24,101.72,5,39.84,refund
C0051,2024-03-20,720.5,211.1,2,49.1,refund
C0015,2024-03-20,630.99,91.15,2,46.88,purchase
C0036,2024-03-20,15.41,1.38,1,12.82,subscription
C0082,2024-03-20,524.58,53.04,9,28.7,subscription
C0039,2024-03-20,875.86,148.16,3,41.59,refund
C0020,2024-03-20,301.09,63.82,6,34.1,refund
C0059,2024-03-20,617.71,16.26,7,56.49,purchase
C0078,2024-03-20,82.82,7.14,1,22.52,refund
C0048,2024-03-20,273.31,37.89,7,8.88,purchase
C0016,2024-03-20,640.27,57.23,6,45.61,refund
C0004,2024-03-20,24.37,4.2,9,22.4,subscription
C0065,2024-03-20,320.03,54.74,9,16.74,subscription
C0043,2024-03-20,886.03,185.95,7,27.54,subscription
C0039,2024-03-20,472.14,121.92,3,28.85,purchase
C0100,2024-03-20,561.38,110.45,6,38.68,purchase
C0096,2024-03-20,175.52,1.5,5,32.79,purchase
C0098,2024-03-20,418.76,115.55,1,34.51,purchase
C0061,2024-03-20,444.45,3.47,1,53.41,subscription
C0095,2024-03-20,525.36,104.25,4,26.35,refund
C0011,2024-03-20,223.65,36.4,1,55.66,refund
C0062,2024-03-20,819.52,17.06,3,14.63,purchase
C0064,2024-03-20,786.99,46.8,1,59.6,subscription
C0099,2024-03-20,429.45,65.82,7,44.53,purchase
C0085,2024-03-20,927.7,184.59,1,7.78,subscription
C0067,2024-03-20,254.74,73.68,7,56.88,purchase
C0092,2024-03-20,895.81,31.59,3,49.57,purchase
C0024,2024-03-21,430.82,119.52,3,17.98,purchase
C0053,2024-03-21,482.34,0.62,7,26.57,refund
C0054,2024-03-21,222.04,66.07,4,13.61,purchase
C0086,2024-03-21,352.36,9.43,7,52.86,subscription
C0073,2024-03-21,364.21,102.89,7,17.11,refund
C0027,2024-03-21,87.1,18.47,8,19.89,subscription
C0051,2024-03-21,536.92,97.75,8,58.98,subscription
C0049,2024-03-21,703.67,178.09,7,48.7,refund
C0007,2024-03-21,205.34,19.54,9,34.2,refund
C0003,2024-03-21,149.36,10.08,8,30.81,subscription
C0057,2024-03-21,432.84,44.14,9,48.2,subscription
C0019,2024-03-21,652.41,83.2,3,55.54,subscription
C0045,2024-03-21,193.67,37.86,8,52.15,subscription
C0084,2024-03-21,308.81,61.22,9,6.93,subscription
C0004,2024-03-21,897.75,7.13,3,9.33,subscription
C0066,2024-03-21,977.6,247.41,2,23.57,purchase
C0010,2024-03-21,274.32,6.19,1,53.91,subscription
C0036,2024-03-21,902.45,253.95,7,16.54,refund
C0007,2024-03-21,52.15,14.5,4,18.17,subscription
C0059,2024-03-21,562.16,58.35,2,39.05,refund
C0069,2024-03-21,751.35,138.48,7,39.0,subscription
C0068,2024-03-21,96.45,26.8,9,24.98,purchase
C0052,2024-03-21,600.23,155.05,4,24.72,purchase
C0057,2024-03-21,864.44,76.02,9,17.56,subscription
C0098,2024-03-21,326.65,33.77,2,42.83,subscription
C0077,2024-03-21,705.39,134.18,1,12.99,purchase
C0079,2024-03-21,838.08,128.71,6,5.55,subscription
C0093,2024-03-21,474.69,125.53,5,17.53,subscription
C0020,2024-03-21,227.79,0.77,4,25.43,purchase
C0016,2024-03-21,673.93,21.24,7,6.62,purchase
C0069,2024-03-21,18.91,1.46,4,28.8,subscription
C0093,2024-03-21,980.71,66.91,9,48.54,refund
C0071,2024-03-21,901.34,105.06,4,20.3,purchase
C0068,2024-03-21,576.8,132.42,8,36.13,purchase
C0035,2024-03-21,522.37,62.02,7,15.31,purchase
C0012,2024-03-21,582.93,63.71,2,53.78,purchase
C0085,2024-03-21,736.49,119.11,7,13.63,purchase
C0096,2024-03-21,822.34,60.34,9,18.28,subscription
C0030,2024-03-21,157.68,11.56,5,46.53,refund
C0066,2024-03-21,105.01,5.61,3,7.39,purchase
C0096,2024-03-21,668.41,111.61,7,11.94,refund
C0090,2024-03-21,531.72,59.73,7,21.78,subscription
C0001,2024-03-21,663.33,103.01,7,44.33,subscription
C0026,2024-03-21,88.72,0.53,4,31.72,refund
C0092,2024-03-21,380.81,32.31,9,55.15,refund
C0013,2024-03-21,515.47,95.12,9,30.76,subscription
C0045,2024-03-21,719.84,88.06,3,21.72,refund
C0067,2024-03-21,767.51,216.53,5,31.92,refund
C0002,2024-03-21,693.71,119.13,6,32.74,subscription
C0032,2024-03-21,136.32,35.66,3,59.64,refund
C0063,2024-03-21,322.27,35.58,6,12.31,purchase
C0046,2024-03-21,646.79,170.34,7,34.0,purchase
C0073,2024-03-21,386.71,18.91,4,26.14,subscription
C0024,2024-03-21,119.5,7.6,6,25.01,refund
C0069,2024-03-21,268.06,68.62,5,47.49,subscription
C0001,2024-03-21,950.03,41.92,8,51.32,purchase
C0042,2024-03-21,438.03,15.18,5,48.43,purchase
C0094,2024-03-22,951.03,279.72,1,25.79,refund
C0059,2024-03-22,203.76,16.71,4,45.69,subscription
C0056,2024-03-22,664.88,156.84,6,50.45,purchase
C0043,2024-03-22,739.97,48.39,9,43.83,refund
C0099,2024-03-22,12.9,1.35,6,44.12,purchase
C0086,2024-03-22,457.92,12.99,8,27.41,refund
C0017,2024-03-22,715.55,195.71,6,57.02,refund
C0013,2024-03-22,584.29,144.78,5,32.15,refund
C0075,2024-03-22,936.73,236.76,1,21.2,purchase
C0026,2024-03-22,163.16,28.06,6,28.58,purchase
C0065,2024-03-22,136.58,12.8,8,41.74,refund
C0067,2024-03-22,51.81,10.0,9,13.54,refund
C0078,2024-03-22,319.61,10.84,1,55.4,purchase
C0029,2024-03-22,446.26,117.8,9,12.61,refund
C0007,2024-03-22,783.19,57.17,2,10.14,purchase
C0083,2024-03-22,628.48,13.54,3,46.31,subscription
C0064,2024-03-22,524.96,155.35,7,56.39,subscription
C0076,2024-03-22,941.86,258.46,8,8.71,refund
C0092,2024-03-22,419.27,91.48,1,50.25,purchase
C0053,2024-03-22,416.65,87.3,9,9.32,purchase
C0086,2024-03-22,485.14,87.33,9,52.31,purchase
C0022,2024-03-22,422.47,73.66,9,28.0,refund
C0076,2024-03-22,779.62,101.73,9,8.0,refund
C0085,2024-03-22,98.66,6.88,3,15.84,subscription
C0041,2024-03-22,444.77,36.7,8,50.77,purchase
C0071,2024-03-22,398.32,52.28,2,24.15,purchase
C0027,2024-03-22,839.52,28.68,6,34.7,subscription
C0065,2024-03-22,370.78,65.59,6,28.12,subscription
C0057,2024-03-22,627.17,107.13,3,16.07,purchase
C0001,2024-03-22,455.21,109.61,8,11.59,subscription
C0040,2024-03-22,975.67,101.55,3,31.07,refund
C0056,2024-03-22,202.58,4.64,6,51.3,refund
C0004,2024-03-22,482.92,144.36,2,51.8,purchase
C0034,2024-03-22,533.16,105.0,4,21.53,subscription
C0026,2024-03-22,86.09,2.74,4,43.65,purchase
C0062,2024-03-22,780.96,148.0,1,11.8,subscription
C0095,2024-03-22,803.43,126.58,6,16.37,refund
C0060,2024-03-22,237.62,67.41,4,26.02,refund
C0061,2024-03-22,327.41,17.52,8,37.21,purchase
C0082,2024-03-22,178.81,19.85,5,18.45,subscription
C0011,2024-03-23,23.31,5.46,1,49.12,purchase
C0077,2024-03-23,246.57,36.53,4,53.47,refund
C0090,2024-03-23,973.05,241.13,3,49.27,purchase
C0061,2024-03-23,318.76,32.51,8,22.22,purchase
C0068,2024-03-23,653.8,109.29,3,28.82,purchase
C0010,2024-03-23,844.07,227.67,5,43.23,purchase
C0087,2024-03-23,294.57,42.55,6,5.35,refund
